year,native_wage,migrant_wage,native_wage_skill_0,native_employment_skill_0,native_wage_skill_1,native_employment_skill_1,native_wage_skill_2,native_employment_skill_2,native_employment,migrant_employment,unemployment_rate,vacancy_rate,firm_count,output_per_capita,avg_productivity,firm_entry_stock,price_index,profit_rate,seed,native_wage_index_change_pct,native_wage_change_pct,native_wage_change_short_index
7,0.7619233348001945,0.5282925415603614,0.628469766346483,0.9652777777777778,0.7750130997359107,0.9803407601572739,0.8832085481092787,0.9539748953974896,0.9668181818181818,0.9733333333333334,0.0324,0.9209203264469306,378,0.5710701135185281,1.015705081759098,378,0.9192957934854411,-2.791027483839101,5,,,
8,0.7672910830420298,0.5343944034142879,0.6344660922366985,0.9625,0.7809462543533079,0.9737876802096985,0.8851355813784538,0.9693165969316597,0.9686363636363636,0.98,0.03,0.9461371211839598,375,0.5880118500416753,1.0162715726730558,375,0.9097025826557835,-2.8978713699015484,5,,,
9,0.7743474842021479,0.5369066192468798,0.6485902157010741,0.9583333333333334,0.7866258869515182,0.9659239842726082,0.8878122030918638,0.9553695955369595,0.96,0.97,0.0388,0.9120011061388751,368,0.6165105113023066,1.0177112843079799,368,0.9001845809123789,-2.8968809826847535,5,,,
10,0.782686190023937,0.5484193283727917,0.6580426391611127,0.9097222222222222,0.7974464384081177,0.9423328964613368,0.8896574358476175,0.9260808926080892,0.9263636363636364,0.8847058823529412,0.08038095238095239,0.6587720801078449,362,0.6642259907264233,1.018226773676231,362,0.8907661102121319,-2.6410266409759817,5,1.0135951588017336,1.0768687174571119,1.0135951588017336
11,0.7878533693061127,0.5526323668895124,0.6674348080858437,0.9111111111111111,0.8018692919734578,0.9318479685452162,0.892920728733836,0.9163179916317992,0.92,0.9317647058823529,0.07809523809523809,0.845238176291176,353,0.6944948947501334,1.0199639809105612,353,0.8814464199330376,-2.64597389096286,5,1.8062324228223245,1.7441633607011224,1.8062324228223245
12,0.7925128603572076,0.5544344616958373,0.6786334516997286,0.9305555555555556,0.8056844297199772,0.9370904325032765,0.8947781993574068,0.9121338912133892,0.9268181818181818,0.9223529411764706,0.0739047619047619,0.8102518320632749,349,0.7311545244935638,1.0206581296016128,349,0.8722238873285796,-2.596640962332907,5,2.6131765036876495,2.345894643640046,2.6131765036876495
13,0.7997975440495211,0.5563582427184927,0.6855743549237263,0.9041666666666667,0.8096471687704918,0.9252948885976409,0.9016184822185345,0.9232914923291492,0.9177272727272727,0.9223529411764706,0.08152380952380953,0.8380036742878516,341,0.74957383131272,1.0218122435392583,341,0.8630981668129626,-2.618184884762825,5,3.394637007367246,3.2866459007864814,3.394637007367246
14,0.8038832565602179,0.5600376823211971,0.6921468167636736,0.9013888888888889,0.8149092687049816,0.927916120576671,0.9032849966976438,0.9079497907949791,0.9127272727272727,0.9341176470588235,0.0838095238095238,0.8128928118164288,334,0.7822563232368706,1.0216789975568907,334,0.8540678729384137,-2.5405304678029075,5,4.017970924984687,3.8142788555066107,4.017970924984687
15,0.8076547913883649,0.5592381107074735,0.696926956709708,0.8902777777777777,0.8180799973618719,0.927916120576671,0.9062524599151501,0.899581589958159,0.9063636363636364,0.92,0.09142857142857143,0.8476881286970999,330,0.8076929311301853,1.0225923656860536,330,0.8451318349484724,-2.475310037981844,5,4.509413834832322,4.3013385935560065,4.509413834832322
16,0.8104593276626282,0.5644401279418804,0.7039535942589461,0.8791666666666667,0.8190441209307242,0.9134993446920052,0.907054498003301,0.8870292887029289,0.8936363636363637,0.908235294117647,0.104,0.8500950700998691,324,0.833382362047826,1.023275990460486,324,0.8362894692579511,-2.342092489099984,5,4.941505177279818,4.663519181919758,4.941505177279818
17,0.8132871387498983,0.5673227662577238,0.7109430567501539,0.8597222222222223,0.8213485530403162,0.926605504587156,0.9062735369023442,0.8647140864714087,0.8845454545454545,0.8964705882352941,0.11352380952380953,0.8257297087692229,318,0.8537541358112056,1.0241432781120638,318,0.8275396371665235,-2.265912080844022,5,5.369047180815287,5.028705502655829,5.369047180815287
18,0.8169750586737442,0.568061951880526,0.718918852814848,0.8430555555555556,0.8245736471320629,0.9200524246395806,0.9071346391373222,0.8382147838214784,0.8681818181818182,0.8847058823529412,0.12914285714285714,0.8265926605816328,312,0.8831480952360696,1.0252620792491536,312,0.8188813711924234,-2.0573186759854356,5,5.947945513032543,5.5049671292620985,5.947945513032543
19,0.8192716562135939,0.5692545515210937,0.721751247513649,0.8430555555555556,0.8289956493116336,0.9121887287024901,0.9075325802617937,0.8284518828451883,0.8622727272727273,0.8823529411764706,0.13447619047619047,0.84564675614618,309,0.9074647912629232,1.0269203770966093,309,0.8103134421896854,-1.924686512506383,5,6.295835819763088,5.801552007072605,6.295835819763088
20,0.8237688766002641,0.5679569866082375,0.7283724569255705,0.8402777777777778,0.832503863775191,0.8990825688073395,0.9102615734249956,0.8340306834030683,0.8586363636363636,0.8352941176470589,0.14514285714285713,0.8422590626624445,305,0.9271343726918394,1.0269400326315827,305,0.8018352551625098,-1.7885750727233196,5,6.887245282769862,6.3823274959093705,6.887245282769862
21,0.8257657030470158,0.5683360788931898,0.7294015694288207,0.825,0.8348621434903266,0.8977719528178244,0.9132601004150089,0.8131101813110181,0.8463636363636363,0.8141176470588235,0.15885714285714286,0.8495644613479092,302,0.9454762340430891,1.027225182246466,302,0.793445691295698,-1.6354339743481772,5,7.152648410742908,6.640199638260183,7.152648410742908
0,0.724274768024526,0.5178854840122495,0.5832715555248666,0.9894459102902374,0.7215406914424166,0.9959016393442623,0.87667300169228,0.995774647887324,0.9936363636363637,0.99,0.0068,0.7855357142857142,420,0.3222840496246331,1.0109095685030924,420,0.9895367071250001,-2.1573591646176453,6,,,
1,0.7266346704385734,0.5186792179082889,0.5861503109862591,0.9630606860158312,0.7227071294150814,0.9972677595628415,0.876379964966043,0.9915492957746479,0.9836363636363636,0.9866666666666667,0.016,1.0696711399569099,417,0.35841400399113976,1.0141406884680035,417,0.9791828947477884,-2.3006581551713734,6,,,
2,0.726280688493952,0.5175432913673054,0.5931332939934665,0.9894459102902374,0.7250079743924939,0.9713114754098361,0.8764527385707043,0.9450704225352112,0.9690909090909091,0.98,0.0296,0.9954735556753956,408,0.3966914055896872,1.015881074380666,408,0.9689374173418522,-2.3789815475851492,6,,,
3,0.7327500587252402,0.5229738543812928,0.6001037935893122,0.9815303430079155,0.7301041551395683,0.9890710382513661,0.8791903141213933,0.967605633802817,0.9795454545454545,0.9866666666666667,0.0196,0.954577241868216,403,0.4491742164122865,1.0181171193374028,403,0.9587991413666581,-2.4712787902588276,6,,,
4,0.7398198384053303,0.5232581875274916,0.6089806095342546,0.9709762532981531,0.7357835334435981,0.9631147540983607,0.8828837163954215,0.976056338028169,0.97,0.9733333333333334,0.0296,1.0010462098860105,397,0.47411319568275795,1.019617866449137,397,0.9487669451422408,-2.571055442928169,6,,,
5,0.7463936486653491,0.5322200234736636,0.618446496307672,0.9591029023746702,0.7433987877229391,0.9549180327868853,0.887717552919102,0.9478873239436619,0.9540909090909091,0.9533333333333334,0.046,0.970824567752461,383,0.5005988311650461,1.0221966412671792,383,0.9388397187250984,-2.6373137020026984,6,,,
6,0.7546609890093732,0.5348447368957278,0.6304623444067582,0.9736147757255936,0.7511433723097022,0.9658469945355191,0.890709478494051,0.9746478873239437,0.9713636363636363,0.9566666666666667,0.0304,0.9267300848826162,378,0.5435412467868115,1.021661796632288,378,0.9291490794757721,-2.686290829626215,6,,,
7,0.7628913898798512,0.541461260537914,0.6414913019907829,0.9709762532981531,0.7609375766924157,0.9781420765027322,0.8923484439862106,0.9873239436619718,0.9786363636363636,0.9866666666666667,0.0204,0.9233175892761973,376,0.5788959347387277,1.0231779007703186,376,0.9194278190808037,-2.755074582767813,6,,,
8,0.7677710798978858,0.5419321022686655,0.6487969230007469,0.9854881266490765,0.7696618682455906,0.9685792349726776,0.8946306831785237,0.971830985915493,0.9754545454545455,0.97,0.0252,0.954449046448386,372,0.5944926230861254,1.0235935369819136,372,0.9098089813083918,-2.8221408843607927,6,,,
9,0.7731349948501292,0.5453348588850175,0.654259794674543,0.9670184696569921,0.777379428598053,0.9549180327868853,0.8989476443851155,0.9422535211267605,0.955,0.97,0.0432,0.9504553596046635,365,0.606529824345581,1.0255686562407123,365,0.9002918894245331,-2.8477242923244668,6,,,
10,0.7840018659940079,0.5612560478548784,0.6668894220422295,0.9010554089709762,0.7870388917548587,0.9289617486338798,0.9022456015049124,0.928169014084507,0.9190909090909091,0.8494117647058823,0.09219047619047618,0.6378317583331492,355,0.6496977877455256,1.0283723226039871,355,0.8908755838195246,-2.630313443016884,6,1.1799349641675738,1.405559341675546,1.1799349641675738
11,0.7884813341775033,0.5660902841464417,0.6747734848357223,0.9076517150395779,0.7928455235093532,0.9549180327868853,0.9020469414345761,0.9323943661971831,0.9313636363636364,0.8823529411764706,0.07657142857142857,0.8158596927458155,351,0.6990028697156485,1.0292204296429646,351,0.881555619582117,-2.5823753355747123,6,1.823230237299564,1.9849495145862632,1.823230237299564
12,0.7939092467259318,0.5674623723098714,0.684442717430644,0.9142480211081794,0.7972580682157193,0.9494535519125683,0.9048185587413652,0.9338028169014084,0.9322727272727273,0.9247058823529412,0.06895238095238095,0.8344260851193539,346,0.7380912423233217,1.0303153171445856,346,0.8723335840135894,-2.5460348024492956,6,2.6078384824315193,2.6870148181340143,2.6078384824315193
13,0.8005942696770325,0.5670409670232486,0.692380223172194,0.8878627968337731,0.8016285006247372,0.9576502732240437,0.9091832115496457,0.9352112676056338,0.9263636363636364,0.9176470588235294,0.07504761904761904,0.8613115443383783,341,0.7528903238985448,1.0301333351822668,341,0.8632080772842006,-2.5675600751403063,6,3.3614830764380823,3.5516792034780793,3.3614830764380823
14,0.8051032888810356,0.5702389915916223,0.7005576315117404,0.8905013192612137,0.8030252593488258,0.9453551912568307,0.9143693209911469,0.928169014084507,0.9209090909090909,0.92,0.07923809523809523,0.8271295974343158,340,0.7570628092269344,1.0304618736176576,340,0.854176476133194,-2.6521400606837906,6,4.030301739617095,4.134891609337046,4.030301739617095
15,0.8075615774741434,0.5757165060794028,0.7052654160594148,0.8891820580474934,0.805193321751139,0.9234972677595629,0.9157648806371465,0.9183098591549296,0.91,0.9058823529411765,0.09066666666666667,0.8453382485025047,335,0.7709929894031907,1.0319085583513583,335,0.8452409808035882,-2.6012673868496776,6,4.414867179976706,4.452855303838335,4.414867179976706
16,0.8110222709661232,0.5752309974981288,0.7110804323604929,0.862796833773087,0.8071759670404796,0.9207650273224044,0.9155674575722249,0.9154929577464789,0.899090909090909,0.88,0.104,0.8327598132024292,330,0.7913346760770236,1.0347260054874197,330,0.8365641038780872,-2.4765088781114772,6,4.788825094842041,4.900473574260916,4.788825094842041
17,0.8174687229075009,0.576449582002276,0.7182584983070547,0.8522427440633246,0.8142550016526509,0.9139344262295082,0.918598165062284,0.9225352112676056,0.8954545454545455,0.8564705882352941,0.11085714285714286,0.8326122499261135,327,0.812854707219244,1.0366497827008805,327,0.8278136296356696,-2.394333525176105,6,5.5704568446701055,5.734280345952495,5.5704568446701055
18,0.8215004241681475,0.5818775198867864,0.7257439768736366,0.8496042216358839,0.8187632699422892,0.8852459016393442,0.9191016980081801,0.9154929577464789,0.8827272727272727,0.8564705882352941,0.12152380952380952,0.8143467416987049,321,0.8348374684649386,1.0369047969417313,321,0.8191845234111392,-2.2792745417494524,6,6.163809916558191,6.255754769889041,6.163809916558191
19,0.822886018441854,0.582174694931874,0.7321181581194101,0.8522427440633246,0.8209652291794765,0.8729508196721312,0.9176066230414712,0.8901408450704226,0.8713636363636363,0.8329411764705882,0.13485714285714287,0.8236169341041656,315,0.8661629986982052,1.0380741037410863,315,0.8106193928046505,-2.0716300434168238,6,6.527542798095595,6.434972407550772,6.527542798095595
20,0.8245688716709278,0.5842274216662909,0.7329172527108566,0.8232189973614775,0.8257884089069106,0.8743169398907104,0.9165918837427963,0.8633802816901408,0.8531818181818182,0.8376470588235294,0.14933333333333335,0.8199801105187825,311,0.8859575544026174,1.038343695530975,311,0.8021418914668498,-1.9294162213153998,6,6.7374418893472345,6.652638564209483,6.7374418893472345
21,0.8275759646222614,0.5866084252378403,0.7372845290354082,0.8153034300791556,0.8275494045651698,0.8702185792349727,0.9177488659938967,0.8718309859154929,0.8518181818181818,0.8447058823529412,0.14933333333333335,0.8179951713569776,310,0.9141334712445993,1.0392063275533818,310,0.7938313887802414,-1.7944235949544838,6,7.078357860775121,7.041586545010226,7.078357860775121
0,0.7231375886875786,0.5207784436273324,0.5846682147780023,0.9880159786950732,0.725063535160182,0.9851951547779273,0.8732627481290007,0.9560906515580736,0.9768181818181818,0.9733333333333334,0.0236,0.7695011097659401,413,0.3280694730707277,1.0114086281690118,413,0.9895367071250001,-2.093366135192392,7,,,
1,0.7254506337625907,0.5231091688810606,0.5888963197860668,0.9866844207723036,0.7264978620117607,0.9838492597577388,0.8731289025956217,0.9631728045325779,0.9781818181818182,0.9933333333333333,0.02,0.9857995643284077,408,0.39061994847385245,1.0118140976829995,408,0.9791828947477884,-2.199258090853822,7,,,
2,0.72913366356387,0.5250752496136787,0.5954206481159597,0.9813581890812251,0.7305620490039484,0.9865410497981157,0.8723047147496739,0.9645892351274787,0.9777272727272728,0.9833333333333333,0.0216,1.026535223815815,401,0.44064699616971914,1.0142666430179827,401,0.968937417341852,-2.3203675620311395,7,,,
3,0.7358860131002318,0.5268390448307175,0.6026852870465831,0.952063914780293,0.7370650294158513,0.9650067294751009,0.8734853781586275,0.9716713881019831,0.9627272727272728,0.97,0.0364,0.9993738143523757,392,0.4665330961781918,1.015791402424926,392,0.9587991413666581,-2.45454633642371,7,,,
4,0.7424014755776497,0.5310666821065768,0.6143431549095887,0.9800266311584553,0.7427598553873644,0.9757738896366084,0.8780307665583853,0.9815864022662889,0.9790909090909091,0.98,0.0208,0.9327982939329288,388,0.5142134923166517,1.0184300461590508,388,0.9487669451422408,-2.5376699609908817,7,,,
5,0.7466262981247161,0.5354297413450811,0.6222112387849412,0.9840213049267643,0.7507883077765821,0.9730820995962315,0.8795614190123013,0.9475920679886686,0.9686363636363636,0.9666666666666667,0.0316,0.9666490657176139,380,0.5502003493787692,1.019881239401659,380,0.9388397187250985,-2.5490321349773346,7,,,
6,0.7546491761565823,0.5380631887425685,0.6278207296596636,0.9707057256990679,0.7586762657887665,0.9811574697173621,0.8857211954163067,0.9674220963172805,0.9731818181818181,0.9666666666666667,0.0276,0.9501275129564569,375,0.5864941671086862,1.0213844156221117,375,0.9290163637853952,-2.6007070610529057,7,,,
7,0.7594406616194206,0.5426681879093892,0.6342390950573844,0.9800266311584553,0.7678281870579309,0.9851951547779273,0.8857382891798742,0.9645892351274787,0.9768181818181818,0.9866666666666667,0.022,0.9596208832784887,373,0.6259688049506663,1.022706624077866,373,0.919295793485441,-2.5920829700673784,7,,,
8,0.7662007125006417,0.5485572752640198,0.6403873517841964,0.9440745672436751,0.7740658268707508,0.9623149394347241,0.8896543550018704,0.9589235127478754,0.955,0.96,0.0444,0.9625014460988215,365,0.6419647865087098,1.023699568214561,365,0.9096769323594475,-2.5810320560027757,7,,,
9,0.7731929485807878,0.5532576247145107,0.6502426241598025,0.9547270306258322,0.7808485471678773,0.9730820995962315,0.8939829848839757,0.9688385269121813,0.9654545454545455,0.9633333333333334,0.0348,0.9154844160046062,362,0.684676105125233,1.023907803842591,362,0.9001587161945394,-2.581749293840276,7,,,
10,0.7809757375838225,0.5676316934863801,0.6643775517895536,0.9094540612516645,0.7875849141722675,0.946164199192463,0.8944255254140934,0.9362606232294618,0.9304545454545454,0.8823529411764706,0.07733333333333334,0.67376840028653,356,0.7438070740851734,1.0282987351101145,356,0.8907400919130117,-2.216863661569402,7,1.0286644153180504,1.0065778558017409,1.0286644153180504
11,0.7881571197814171,0.568537225867027,0.6759557021691122,0.8908122503328895,0.7963996156586,0.9475100942126514,0.8943841616297231,0.9235127478753541,0.9204545454545454,0.8964705882352941,0.08342857142857144,0.806624583224063,346,0.7804385750045587,1.0311371134375584,346,0.8814200174558218,-2.158424698424045,7,1.996939156941103,1.9353734702439247,1.996939156941103
12,0.794554481846328,0.5727430546013661,0.6835397785307469,0.9001331557922769,0.8028792643421427,0.9286675639300135,0.899876426404414,0.9320113314447592,0.92,0.9129411764705883,0.08114285714285714,0.8437295561192859,341,0.8221219953005112,1.0332716673177582,341,0.8721974616672943,-2.0541444058720435,7,2.8671145054680736,2.7627687635731544,2.8671145054680736
13,0.7997428038398232,0.5779714775666229,0.6951201431429643,0.9227696404793608,0.8083175661212263,0.9434724091520862,0.9014134391665198,0.9263456090651558,0.9309090909090909,0.9247058823529412,0.0700952380952381,0.855561236938485,337,0.8662469910819255,1.0347424870033246,337,0.863071404181038,-1.9679186471904229,7,3.750220818643515,3.4337942822381193,3.750220818643515
14,0.8045549870648239,0.5803355152376347,0.7059014208321704,0.914780292942743,0.809679382185362,0.9246298788694481,0.9047960799728166,0.9079320113314447,0.9159090909090909,0.92,0.08342857142857144,0.8352676066282771,331,0.8892759853856291,1.0360052051599138,331,0.8540408353070543,-1.8829909250629244,7,4.487160799946119,4.056172335974062,4.487160799946119
15,0.8093431745902502,0.5791828949971298,0.7110744914339512,0.9014647137150466,0.8137139603666212,0.9448183041722745,0.907426029121629,0.9164305949008499,0.9209090909090909,0.9223529411764706,0.07885714285714286,0.8391218173496658,331,0.924090385558672,1.0368219860913248,331,0.845104755920027,-1.7874877565373593,7,5.02263910958192,4.675446934147149,5.02263910958192
16,0.8126583808450278,0.5821548274953303,0.7177828557688807,0.9134487350199734,0.8182054877263769,0.9165545087483177,0.9087509050080971,0.9036827195467422,0.9113636363636364,0.9105882352941177,0.08876190476190476,0.8379390853097665,326,0.9590725241660446,1.0373900568047463,326,0.8362621773487805,-1.6168731243062946,7,5.607666199624474,5.104215233297158,5.607666199624474
17,0.8156778914798083,0.5823204996020122,0.724406732833985,0.9054593874833555,0.8205010852754868,0.917900403768506,0.9089714941948985,0.8923512747875354,0.9054545454545454,0.9035294117647059,0.09485714285714286,0.8152626487682928,322,0.9854980211948924,1.0386407024246285,322,0.8275121212668949,-1.5280584283754433,7,6.053446266355979,5.4947400874519765,6.053446266355979
18,0.8166259879483424,0.5843504238006837,0.7260720059374454,0.9067909454061251,0.8227090818017211,0.917900403768506,0.9095477839764788,0.876770538243626,0.9009090909090909,0.8847058823529412,0.10171428571428572,0.8352514741995447,317,1.0317036999254148,1.0405488451657772,317,0.818853619584467,-1.2756455549771744,7,6.254557032375197,5.617361028353515,6.254557032375197
19,0.8198425450793005,0.5849494276558538,0.7332646085438562,0.8881491344873502,0.8246408892604423,0.9152086137281292,0.9109539324136904,0.8470254957507082,0.884090909090909,0.8658823529411764,0.11885714285714286,0.8277444698289482,311,1.0801286168268633,1.0444899788739592,311,0.810285714341001,-0.9180505601086323,7,6.758167076944781,6.033370659178809,6.758167076944781
20,0.8244523749054461,0.5860004409646257,0.7398500792446298,0.844207723035952,0.8267909626412872,0.8977119784656796,0.9112490706206986,0.8498583569405099,0.8640909090909091,0.8470588235294118,0.13866666666666666,0.8006446855356273,305,1.1015431886156621,1.0452208385700885,305,0.8018074575994226,-0.7324316162634333,7,7.198545756469262,6.6295775742324174,7.198545756469262
21,0.826280126317674,0.5868084196824053,0.7453118548738829,0.8242343541944075,0.828347765525793,0.8977119784656796,0.9083344102770872,0.8413597733711048,0.8545454545454545,0.8423529411764706,0.14742857142857144,0.816078240123222,302,1.1346303385137348,1.0452140363296596,302,0.793445691295698,-0.505398154600308,7,7.43631309335273,6.865967651972106,7.43631309335273
